index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
312,47,4,0.386209,1384,1.92289,-120,-0.0130595,7952,9.62172
313,47,5,0.387443,1392,1.93243,-76,0.0391784,7916,9.57907
314,47,6,0.388677,1380,1.91812,-124,-0.0178084,7904,9.56485
315,47,7,0.389911,1376,1.91335,-128,-0.0225573,7920,9.58381
316,48,0,0.391145,1388,1.92766,-132,-0.0273062,7928,9.59328
317,48,1,0.392379,1416,1.96105,-156,-0.0557996,7928,9.59328
318,48,2,0.393612,1368,1.90381,-80,0.0344295,7952,9.62172
319,48,3,0.394846,1396,1.9372,-136,-0.0320551,7928,9.59328
320,48,4,0.39608,1388,1.92766,-116,-0.00831058,8064,9.75441
321,48,5,0.397314,1404,1.94674,-116,-0.00831058,8044,9.73071
322,48,6,0.398548,1376,1.91335,-108,0.00118723,8044,9.73071
323,48,7,0.399782,1408,1.95151,-96,0.0154339,8036,9.72123
324,49,0,0.401016,1396,1.9372,-112,-0.00356168,7988,9.66437
325,49,1,0.40225,1404,1.94674,-96,0.0154339,8052,9.74019
326,49,2,0.403484,1432,1.98013,-108,0.00118723,8036,9.72123
327,49,3,0.404718,1404,1.94674,-104,0.00593613,8020,9.70228
328,49,4,0.405951,1416,1.96105,-80,0.0344295,8048,9.73545
329,49,5,0.407185,1380,1.91812,-124,-0.0178084,7968,9.64067
330,49,6,0.408419,1396,1.9372,-104,0.00593613,8000,9.67859
331,49,7,0.409653,1416,1.96105,-124,-0.0178084,8028,9.71176
332,50,0,0.410887,1404,1.94674,-152,-0.0510507,7984,9.65963
333,50,1,0.412121,1448,1.99921,-100,0.010685,7912,9.57433
334,50,2,0.413355,1440,1.98967,-128,-0.0225573,8072,9.76388
335,50,3,0.414589,1392,1.93243,-124,-0.0178084,7904,9.56485
336,50,4,0.415823,1408,1.95151,-108,0.00118723,7968,9.64067
337,50,5,0.417056,1380,1.91812,-136,-0.0320551,8008,9.68806
338,50,6,0.41829,1388,1.92766,-128,-0.0225573,7944,9.61224
339,50,7,0.419524,1372,1.90858,-96,0.0154339,7992,9.66911
340,51,0,0.420758,1388,1.92766,-144,-0.0415529,7992,9.66911
341,51,1,0.421992,1380,1.91812,-100,0.010685,7960,9.6312
342,51,2,0.423226,1392,1.93243,-144,-0.0415529,8036,9.72123
343,51,3,0.42446,1416,1.96105,-80,0.0344295,8008,9.68806
344,51,4,0.425694,1368,1.90381,-96,0.0154339,8004,9.68332
345,51,5,0.426928,1384,1.92289,-88,0.0249317,7952,9.62172
346,51,6,0.428162,1408,1.95151,-116,-0.00831058,7920,9.58381
347,51,7,0.429395,1416,1.96105,-128,-0.0225573,7952,9.62172
348,52,0,0.430629,1388,1.92766,-132,-0.0273062,7928,9.59328
349,52,1,0.431863,1396,1.9372,-124,-0.0178084,8012,9.6928
350,52,2,0.433097,1388,1.92766,-132,-0.0273062,7976,9.65015
351,52,3,0.434331,1380,1.91812,-120,-0.0130595,7968,9.64067
352,52,4,0.435565,1368,1.90381,-132,-0.0273062,8000,9.67859
353,52,5,0.436799,1364,1.89904,-88,0.0249317,7976,9.65015
354,52,6,0.438033,1372,1.90858,-132,-0.0273062,7980,9.65489
355,52,7,0.439267,1368,1.90381,-100,0.010685,7976,9.65015
356,53,0,0.4405,1352,1.88473,-136,-0.0320551,8036,9.72123
357,53,1,0.441734,1344,1.87519,-96,0.0154339,7992,9.66911
358,53,2,0.442968,1360,1.89427,-56,0.0629229,7972,9.64541
359,53,3,0.444202,1360,1.89427,-100,0.010685,8104,9.8018
360,53,4,0.445436,1376,1.91335,-88,0.0249317,7996,9.67385
361,53,5,0.44667,1372,1.90858,-136,-0.0320551,8040,9.72597
362,53,6,0.447904,1320,1.84657,-116,-0.00831058,8016,9.69754
363,53,7,0.449138,1320,1.84657,-124,-0.0178084,8036,9.72123
364,54,0,0.450372,1364,1.89904,-124,-0.0178084,8000,9.67859
365,54,1,0.451606,1336,1.86565,-96,0.0154339,8000,9.67859
366,54,2,0.452839,1312,1.83703,-116,-0.00831058,8012,9.6928
367,54,3,0.454073,1344,1.87519,-124,-0.0178084,7968,9.64067
368,54,4,0.455307,1320,1.84657,-120,-0.0130595,7984,9.65963
369,54,5,0.456541,1328,1.85611,-108,0.00118723,8000,9.67859
370,54,6,0.457775,1320,1.84657,-104,0.00593613,8020,9.70228
371,54,7,0.459009,1336,1.86565,-128,-0.0225573,7936,9.60276
372,55,0,0.460243,1336,1.86565,-104,0.00593613,7976,9.65015
373,55,1,0.461477,1368,1.90381,-124,-0.0178084,7984,9.65963
374,55,2,0.462711,1364,1.89904,-124,-0.0178084,7976,9.65015
375,55,3,0.463944,1360,1.89427,-148,-0.0463018,7968,9.64067
376,55,4,0.465178,1368,1.90381,-144,-0.0415529,7996,9.67385
